,day_number,weekday,daily_light_mean,daily_steps,quarter,user_id
10,11,1,66.018776,3966,3,a40c8316
11,12,2,109.05399,3133,3,a40c8316
12,13,3,22.696733,496,3,a40c8316
13,14,4,4.0900383,84,3,a40c8316
14,15,5,0.8285763,0,3,a40c8316
15,16,6,0.62005097,0,3,a40c8316
16,17,7,85.79676,1081,3,a40c8316
17,18,1,93.89316,2497,3,a40c8316
18,19,2,24.923178,1039,3,a40c8316
19,20,3,18.017881,0,3,a40c8316
20,21,4,14.251507,480,3,a40c8316
21,22,5,7.9366894,0,3,a40c8316
22,23,6,8.560471,217,3,a40c8316
0,1,2,9.272404,697,2,ab36aa48
1,2,3,33.910954,5066,2,ab36aa48
2,3,4,13.877872,66,2,ab36aa48
3,4,5,8.686414,6,2,ab36aa48
4,5,6,5.903456,13,2,ab36aa48
5,6,7,10.583855,25,2,ab36aa48
6,7,1,71.74236,23,2,ab36aa48
7,8,2,2.5,0,2,ab36aa48
8,9,3,18.69845,34,2,ab36aa48
9,10,2,0.81294036,0,2,ab36aa48
10,11,3,0.94164115,1,2,ab36aa48
11,12,4,1.0773323,0,2,ab36aa48
12,13,7,1.4645221,0,2,ab36aa48
13,14,1,8.333386,6,2,ab36aa48
14,15,2,0.8223186,3,2,ab36aa48
15,16,3,1.2108041,0,2,ab36aa48
16,17,5,2.8632576,0,2,ab36aa48
17,18,6,3.4115372,0,2,ab36aa48
18,19,1,411.285,96,2,ab36aa48
0,1,2,55.89331,1118,3,a774c63b
1,2,3,201.43161,5568,3,a774c63b
2,3,4,47.03937,5280,3,a774c63b
3,4,5,183.81598,3424,3,a774c63b
4,5,6,182.58638,5126,3,a774c63b
5,6,7,403.35138,4927,3,a774c63b
6,7,1,104.982346,3509,3,a774c63b
7,8,2,862.1691,7193,3,a774c63b
8,9,3,923.3285,8492,3,a774c63b
9,10,4,134.96599,2682,3,a774c63b
10,11,5,86.08488,1607,3,a774c63b
11,12,6,142.70425,1556,3,a774c63b
12,13,7,201.78305,3536,3,a774c63b
13,14,1,139.55449,1745,3,a774c63b
14,15,2,18.186003,1239,3,a774c63b
15,16,3,127.27725,1749,3,a774c63b
16,17,4,119.18336,2144,3,a774c63b
17,18,5,11.264312,576,3,a774c63b
18,19,6,549.16516,6058,3,a774c63b
19,20,7,214.38292,3364,3,a774c63b
20,21,1,574.7674,7321,3,a774c63b
21,22,2,279.4793,5345,3,a774c63b
22,23,3,377.0677,4668,3,a774c63b
23,24,4,309.50836,4711,3,a774c63b
24,25,5,791.94525,6472,3,a774c63b
25,26,6,100.880356,3706,3,a774c63b
26,27,7,85.19251,3227,3,a774c63b
27,28,1,183.33192,4982,3,a774c63b
28,29,2,66.331894,4343,3,a774c63b
29,30,3,99.76907,4401,3,a774c63b
30,31,4,272.13254,6302,3,a774c63b
31,32,5,74.25758,6028,3,a774c63b
32,33,6,29.054087,2905,3,a774c63b
33,34,7,9.536083,3222,3,a774c63b
34,35,1,7.205974,4639,3,a774c63b
35,36,2,45.55537,6516,3,a774c63b
36,37,3,35.625343,4576,3,a774c63b
37,38,4,77.18174,6751,3,a774c63b
38,39,5,73.697395,4175,3,a774c63b
0,1,5,13.548511,2565,4,ae712150
1,2,6,53.402035,5564,4,ae712150
2,3,7,17.695042,4609,4,ae712150
3,4,1,19.794416,8039,4,ae712150
4,5,2,11.498789,7266,4,ae712150
5,6,3,11.974713,8268,4,ae712150
6,7,4,13.317658,8159,4,ae712150
7,8,5,11.964051,7649,4,ae712150
8,9,6,9.972557,5337,4,ae712150
9,10,7,38.344986,5655,4,ae712150
10,11,1,41.36986,5201,4,ae712150
11,12,2,109.98831,5152,4,ae712150
12,13,3,218.0264,4869,4,ae712150
13,14,4,42.98736,4742,4,ae712150
14,15,5,38.103725,5512,4,ae712150
15,16,6,22.899586,5670,4,ae712150
16,17,7,22.066023,7123,4,ae712150
17,18,1,17.188152,4901,1,ae712150
18,19,2,11.432823,6008,1,ae712150
19,20,3,14.057382,5851,1,ae712150
20,21,4,29.634663,8284,1,ae712150
21,22,5,25.696417,3636,1,ae712150
22,23,6,22.573526,5008,1,ae712150
23,24,7,23.80379,4377,1,ae712150
24,25,1,17.55651,4756,1,ae712150
25,26,2,33.504196,4761,1,ae712150
26,27,3,13.630853,5668,1,ae712150
27,28,4,16.924738,6588,1,ae712150
28,29,5,15.567956,6893,1,ae712150
29,30,6,51.215313,715,1,ae712150
0,1,2,30.42888,4581,4,a1942b0b
1,2,3,35.343624,6270,4,a1942b0b
2,3,4,62.83431,7826,4,a1942b0b
3,4,5,20.160135,6315,4,a1942b0b
4,5,6,32.67072,8953,4,a1942b0b
5,6,7,13.54534,8418,4,a1942b0b
6,7,1,9.076468,6084,4,a1942b0b
7,8,2,5.000119,3481,4,a1942b0b
8,9,3,22.859669,7217,4,a1942b0b
9,10,4,28.406965,6389,4,a1942b0b
10,11,5,21.237381,5470,4,a1942b0b
11,12,6,17.503971,8085,4,a1942b0b
12,13,7,19.767916,3594,4,a1942b0b
13,14,1,17.78673,5022,4,a1942b0b
14,15,2,10.34922,3568,4,a1942b0b
15,16,3,24.454165,6529,4,a1942b0b
16,17,4,12.058545,5968,4,a1942b0b
17,18,5,12.960506,4736,4,a1942b0b
18,19,6,17.442173,5823,4,a1942b0b
19,20,7,11.252958,5442,4,a1942b0b
20,21,1,23.889177,5356,4,a1942b0b
21,22,2,18.469244,5055,4,a1942b0b
22,23,3,26.275963,5462,4,a1942b0b
23,24,4,18.402277,8245,4,a1942b0b
24,25,5,21.465204,5156,4,a1942b0b
25,26,6,35.421352,6563,4,a1942b0b
26,27,7,13.690734,4699,4,a1942b0b
27,28,1,11.942005,4585,4,a1942b0b
28,29,2,12.1804695,5433,4,a1942b0b
29,30,3,10.811658,261,4,a1942b0b
30,31,4,28.100567,65,4,a1942b0b
31,32,5,19.113636,4,4,a1942b0b
0,1,2,7.310219,1525,4,f8bf4a1c
1,2,3,16.03937,5251,4,f8bf4a1c
2,3,4,12.172421,3687,4,f8bf4a1c
3,4,5,28.924889,2443,4,f8bf4a1c
4,5,6,12.0285635,2636,4,f8bf4a1c
5,6,7,22.547165,3065,4,f8bf4a1c
6,7,1,39.874184,3135,4,f8bf4a1c
7,8,2,16.388685,2602,4,f8bf4a1c
8,9,3,19.170135,3637,4,f8bf4a1c
9,10,4,8.020674,3684,4,f8bf4a1c
10,11,5,7.133623,3289,4,f8bf4a1c
11,12,6,17.449646,4369,4,f8bf4a1c
12,13,7,18.430822,2546,4,f8bf4a1c
13,14,1,14.18135,3035,4,f8bf4a1c
14,15,2,24.336163,3403,4,f8bf4a1c
15,16,3,15.83697,3202,4,f8bf4a1c
16,17,4,16.134182,3681,4,f8bf4a1c
17,18,5,19.974945,2828,4,f8bf4a1c
18,19,6,11.04927,2662,4,f8bf4a1c
19,20,7,20.910854,2125,4,f8bf4a1c
20,21,1,11.962676,2458,4,f8bf4a1c
21,22,2,14.397905,3196,4,f8bf4a1c
22,23,3,12.95128,2516,4,f8bf4a1c
23,24,4,21.373138,1914,4,f8bf4a1c
0,1,3,34.637856,2009,1,e28c0bfa
1,2,4,11.037986,1763,2,e28c0bfa
2,3,5,10.603869,2429,2,e28c0bfa
3,4,6,61.84119,3108,2,e28c0bfa
4,5,7,134.02989,5021,2,e28c0bfa
5,6,1,44.991,2355,2,e28c0bfa
6,7,2,42.87484,3914,2,e28c0bfa
7,8,3,39.91506,3898,2,e28c0bfa
8,9,4,22.239399,2971,2,e28c0bfa
9,10,5,7.6904407,2100,2,e28c0bfa
10,11,6,26.219553,3624,2,e28c0bfa
11,12,7,13.247027,2414,2,e28c0bfa
12,13,1,7.912968,1711,2,e28c0bfa
13,14,2,30.541725,3711,2,e28c0bfa
14,15,3,9.946355,2347,2,e28c0bfa
15,16,4,16.03766,2202,2,e28c0bfa
16,17,5,23.942114,573,2,e28c0bfa
17,18,6,44.041805,163,2,e28c0bfa
18,19,7,43.70589,104,2,e28c0bfa
19,20,1,39.45239,36,2,e28c0bfa
20,21,2,35.823723,155,2,e28c0bfa
0,1,3,13.487204,1391,4,e4614ec6
1,2,4,12.7175665,6313,4,e4614ec6
2,3,5,25.972752,8111,4,e4614ec6
3,4,6,10.948699,6589,4,e4614ec6
4,5,7,10.668575,5276,4,e4614ec6
5,6,1,21.542803,5764,4,e4614ec6
6,7,2,12.643373,7819,4,e4614ec6
7,8,3,13.792483,7093,4,e4614ec6
8,9,4,14.340475,6600,4,e4614ec6
9,10,5,37.27661,5181,4,e4614ec6
10,11,6,18.799944,4680,4,e4614ec6
11,12,7,30.013794,114,4,e4614ec6
12,13,1,18.19232,6860,4,e4614ec6
13,14,2,9.758397,4824,4,e4614ec6
14,15,3,10.377445,6858,4,e4614ec6
15,16,4,32.01845,44,4,e4614ec6
16,17,5,3.1197798,36,4,e4614ec6
17,18,6,7.4244246,10,4,e4614ec6
18,19,7,6.4405856,26,4,e4614ec6
19,20,1,38.208836,37,4,e4614ec6
20,21,2,35.548153,40,4,e4614ec6
21,22,3,38.323322,1999,4,e4614ec6
22,23,4,9.444996,6642,4,e4614ec6
23,24,5,11.573141,6686,4,e4614ec6
24,25,6,6.739322,4370,4,e4614ec6
25,26,7,17.218582,79,4,e4614ec6
0,1,5,2.6815836,3219,1,e1e02e28
1,2,6,15.84624,5232,1,e1e02e28
2,3,7,13.705002,5479,1,e1e02e28
3,4,1,26.790068,4666,1,e1e02e28
4,5,2,20.221388,4011,1,e1e02e28
5,6,3,26.097668,0,1,e1e02e28
6,7,5,26.334679,0,1,e1e02e28
7,8,6,26.437326,0,1,e1e02e28
8,9,7,26.572279,0,2,e1e02e28
9,10,1,26.65348,0,2,e1e02e28
10,11,2,26.781479,0,2,e1e02e28
11,12,3,26.89524,1,2,e1e02e28
12,13,4,17.72032,0,2,e1e02e28
13,14,5,0.53257644,5,2,e1e02e28
14,15,6,0.567329,1,2,e1e02e28
15,16,7,0.5932811,0,2,e1e02e28
16,17,1,0.61931324,0,2,e1e02e28
17,18,2,0.65648836,0,2,e1e02e28
18,19,3,0.67996466,0,2,e1e02e28
19,20,4,0.7088767,0,2,e1e02e28
20,21,5,0.7411041,0,2,e1e02e28
21,22,6,0.78256696,0,2,e1e02e28
22,23,7,0.81232834,0,2,e1e02e28
23,24,1,0.8482731,0,2,e1e02e28
24,25,2,0.8680606,1,2,e1e02e28
25,26,3,0.90344816,0,2,e1e02e28
26,27,1,1.059036,0,2,e1e02e28
27,28,2,1.0904727,0,2,e1e02e28
28,29,3,1.1124451,0,2,e1e02e28
29,30,4,1.150403,0,2,e1e02e28
30,31,5,1.1827792,1,2,e1e02e28
31,32,1,1.2851278,0,2,e1e02e28
32,33,2,1.3212763,0,2,e1e02e28
33,34,7,1.4642223,0,2,e1e02e28
34,35,1,1.5134771,0,2,e1e02e28
35,36,3,1.5731411,0,2,e1e02e28
36,37,5,1.6125088,1,2,e1e02e28
37,38,7,1.6855301,0,2,e1e02e28
38,39,1,1.7087169,0,2,e1e02e28
39,40,2,1.7369039,0,2,e1e02e28
40,41,4,1.7933865,0,2,e1e02e28
41,42,5,1.8278563,0,2,e1e02e28
42,43,7,1.8928635,0,2,e1e02e28
43,44,1,1.9255555,0,2,e1e02e28
44,45,2,1.9884496,0,2,e1e02e28
45,46,6,2.075252,0,2,e1e02e28
46,47,1,2.1362596,2,2,e1e02e28
47,48,2,2.1553493,0,2,e1e02e28
48,49,3,2.189603,0,2,e1e02e28
49,50,4,2.2299795,0,2,e1e02e28
50,51,5,2.2616205,0,2,e1e02e28
51,52,6,2.297912,0,2,e1e02e28
52,53,7,2.343909,0,2,e1e02e28
53,54,2,2.4469423,0,2,e1e02e28
54,55,6,2.512503,0,2,e1e02e28
55,56,7,2.5407422,0,2,e1e02e28
56,57,1,2.5782769,0,2,e1e02e28
57,58,4,2.6585162,0,2,e1e02e28
58,59,7,2.7590997,0,2,e1e02e28
59,60,1,2.7876132,0,2,e1e02e28
60,61,2,2.8130815,0,2,e1e02e28
61,62,4,2.8931892,0,2,e1e02e28
62,63,6,2.935303,0,2,e1e02e28
63,64,1,0.9575816,1,2,e1e02e28
64,65,3,0.0,80,2,e1e02e28
0,1,4,5.4090624,1064,2,c8270746
1,2,5,35.77878,4245,2,c8270746
2,3,6,329.16174,5584,2,c8270746
3,4,7,44.76904,2943,2,c8270746
4,5,1,17.446556,2795,2,c8270746
5,6,2,62.655193,6050,2,c8270746
6,7,3,8.495291,2378,2,c8270746
7,8,4,79.56339,3766,2,c8270746
8,9,5,97.87644,4523,2,c8270746
9,10,6,115.67271,7286,2,c8270746
10,11,7,69.733475,2489,2,c8270746
11,12,1,21.506159,0,2,c8270746
12,13,2,99.99349,2983,2,c8270746
13,14,3,101.296074,0,2,c8270746
14,17,6,67.24467,0,2,c8270746
15,18,7,52.464783,0,2,c8270746
16,19,1,28.031876,0,2,c8270746
17,20,2,11.376918,12,2,c8270746
18,21,3,5.7634,303,2,c8270746
19,22,4,1.6305139,21,2,c8270746
20,23,5,10.181069,144,2,c8270746
21,24,6,0.0,2,2,c8270746
0,1,2,10.038808,925,1,d6cca65e
1,2,3,6.195855,2023,1,d6cca65e
2,3,4,5.9757543,1756,1,d6cca65e
3,4,5,4.5460773,1999,1,d6cca65e
4,5,6,6.4185576,2998,1,d6cca65e
5,6,7,4.5920506,2618,1,d6cca65e
6,7,1,12.447211,3488,1,d6cca65e
7,8,2,5.2143073,1592,1,d6cca65e
8,9,3,3.8042593,2606,1,d6cca65e
9,10,4,5.2339616,1862,1,d6cca65e
10,11,5,4.7311683,2857,1,d6cca65e
11,12,6,7.514032,4344,1,d6cca65e
12,13,7,10.053726,2042,1,d6cca65e
13,14,1,4.7297935,1923,1,d6cca65e
14,15,2,3.699025,2564,1,d6cca65e
15,16,3,6.6076927,3782,1,d6cca65e
16,17,4,8.581317,2435,1,d6cca65e
17,18,5,9.47974,1705,1,d6cca65e
18,19,6,6.4912353,2616,1,d6cca65e
19,20,7,5.388287,2909,1,d6cca65e
20,21,1,4.9558663,3352,1,d6cca65e
21,22,2,5.238356,2525,1,d6cca65e
22,23,3,6.970655,3767,1,d6cca65e
23,24,4,0.5,105,1,d6cca65e
0,1,2,55.10395,2532,1,e4e58096
1,2,3,13.471826,4511,1,e4e58096
2,3,4,15.525108,1715,1,e4e58096
3,4,5,20.401001,2790,1,e4e58096
4,5,6,23.124208,1087,1,e4e58096
5,6,7,8.511753,1909,1,e4e58096
6,7,1,19.271912,1710,1,e4e58096
7,8,2,12.684707,2302,1,e4e58096
8,9,3,12.438293,2660,1,e4e58096
9,10,4,12.102583,1659,1,e4e58096
10,11,5,14.397212,3081,1,e4e58096
11,12,6,20.072458,2192,1,e4e58096
12,13,7,10.339934,1946,1,e4e58096
13,14,1,18.188423,1797,1,e4e58096
14,15,2,8.5889845,3126,1,e4e58096
15,16,3,7.27745,98,1,e4e58096
16,17,4,9.089279,1065,1,e4e58096
17,18,5,8.892544,1871,1,e4e58096
18,19,6,6.630538,2670,1,e4e58096
19,20,7,3.17535,296,1,e4e58096
20,21,1,11.937739,1989,1,e4e58096
21,22,2,11.185676,2795,1,e4e58096
22,23,3,10.1501,183,1,e4e58096
23,24,4,14.765751,146,1,e4e58096
24,25,5,1.0,15,1,e4e58096
0,1,4,18.519863,2317,1,7bdbf66f
1,2,5,23.55401,3492,1,7bdbf66f
2,3,6,31.353521,367,1,7bdbf66f
3,4,7,12.473518,287,1,7bdbf66f
4,5,1,8.132834,0,1,7bdbf66f
5,6,3,18.333334,0,1,7bdbf66f
6,7,7,40.777832,110,1,7bdbf66f
7,8,1,31.466486,48,1,7bdbf66f
8,9,2,4.8124523,130,1,7bdbf66f
9,10,3,3.508633,121,1,7bdbf66f
10,11,4,1.9697008,138,1,7bdbf66f
11,12,5,6.090871,0,1,7bdbf66f
12,13,6,6.404058,0,1,7bdbf66f
13,14,1,6.8274755,0,1,7bdbf66f
14,15,2,6.9057374,0,1,7bdbf66f
15,16,4,7.0624695,0,2,7bdbf66f
16,17,5,7.149833,0,2,7bdbf66f
17,18,6,7.192999,0,2,7bdbf66f
18,19,7,7.265307,0,2,7bdbf66f
19,20,4,7.59486,0,2,7bdbf66f
20,21,5,7.66769,0,2,7bdbf66f
21,22,6,7.6864724,0,2,7bdbf66f
22,23,3,8.037005,0,2,7bdbf66f
23,24,6,8.236318,0,2,7bdbf66f
24,25,7,8.302572,0,2,7bdbf66f
25,26,1,8.387905,0,2,7bdbf66f
26,27,2,8.438161,0,2,7bdbf66f
27,28,3,8.539213,0,2,7bdbf66f
28,29,4,8.610102,0,2,7bdbf66f
29,30,5,8.712823,0,2,7bdbf66f
30,31,2,9.0135975,0,2,7bdbf66f
31,32,5,9.75037,0,2,7bdbf66f
32,33,7,9.896051,0,2,7bdbf66f
33,34,1,4.935606,3,2,7bdbf66f
34,35,2,4.0,1,2,7bdbf66f
35,36,3,4.0,10,2,7bdbf66f
0,1,1,130.71764,1696,2,f75c957f
1,2,2,72.42326,5441,2,f75c957f
2,3,3,54.090385,7142,2,f75c957f
3,4,4,19.387259,5368,2,f75c957f
4,5,5,68.770744,5247,2,f75c957f
5,6,6,43.38789,685,2,f75c957f
6,7,7,77.17751,30,2,f75c957f
7,8,1,104.62783,46,2,f75c957f
8,9,2,4.7775183,495,2,f75c957f
9,10,3,1.9844354,533,2,f75c957f
10,11,4,2.662991,148,2,f75c957f
11,12,5,5.473421,362,2,f75c957f
12,13,6,8.094056,65,2,f75c957f
13,14,7,10.354033,141,2,f75c957f
14,15,1,181.1662,5648,2,f75c957f
15,16,2,14.655535,5,2,f75c957f
16,17,3,10.786667,0,2,f75c957f
17,18,4,11.906777,265,2,f75c957f
18,19,5,30.920519,229,2,f75c957f
19,20,6,5.7924385,370,2,f75c957f
20,21,7,27.514627,55,2,f75c957f
21,22,1,48.039604,1,2,f75c957f
22,23,2,24.609217,8,2,f75c957f
23,24,3,69.513855,18,2,f75c957f
24,25,4,51.80319,35,2,f75c957f
25,26,5,5.7743897,473,2,f75c957f
26,27,6,3.635662,78,2,f75c957f
27,28,7,7.964112,193,2,f75c957f
28,29,1,5.9127154,47,2,f75c957f
29,30,2,5.5831146,25,2,f75c957f
30,31,3,33.26886,7,2,f75c957f
0,1,5,3.0082521,301,1,df98fbb4
1,2,6,228.79404,4920,1,df98fbb4
2,3,7,48.296104,2602,1,df98fbb4
3,4,1,9.956759,407,1,df98fbb4
4,5,2,17.385439,1035,1,df98fbb4
5,6,3,20.784227,759,1,df98fbb4
6,7,4,0.6697633,0,1,df98fbb4
7,8,5,34.326046,110,1,df98fbb4
8,9,6,79.4977,3091,1,df98fbb4
9,10,7,207.59908,5112,1,df98fbb4
10,11,1,36.984226,1787,1,df98fbb4
11,12,2,31.546299,2113,1,df98fbb4
12,13,3,36.04201,2564,1,df98fbb4
13,14,4,43.855274,3922,1,df98fbb4
14,15,5,60.338867,2611,1,df98fbb4
15,16,6,56.899372,2224,1,df98fbb4
16,17,7,119.767105,1689,1,df98fbb4
17,18,1,200.22635,1089,1,df98fbb4
18,19,2,30.65901,0,1,df98fbb4
19,20,3,130.7089,368,1,df98fbb4
20,21,4,64.355675,1509,2,df98fbb4
21,22,5,129.98155,3204,2,df98fbb4
22,23,6,28.232622,1520,2,df98fbb4
23,24,7,93.66666,1,2,df98fbb4
0,1,3,23.75184,749,3,efa35d35
1,2,4,4.0766745,0,3,efa35d35
2,3,5,2.5,0,3,efa35d35
3,4,6,2.5,0,3,efa35d35
4,5,7,2.5,6,3,efa35d35
5,6,1,2.5,0,3,efa35d35
6,7,2,2.5,2,3,efa35d35
7,8,3,2.5,0,3,efa35d35
8,9,4,2.5,0,3,efa35d35
9,11,6,2.5,0,3,efa35d35
10,13,1,2.5,0,3,efa35d35
11,14,2,2.5,0,3,efa35d35
12,16,4,2.5,1,3,efa35d35
0,1,4,155.0872,2604,3,a614af1b
1,2,5,18.771507,4077,3,a614af1b
2,3,6,32.081448,3682,3,a614af1b
3,4,7,223.97864,4957,3,a614af1b
4,5,1,92.56648,3232,4,a614af1b
5,6,2,230.26447,4269,4,a614af1b
6,7,3,87.67757,3334,4,a614af1b
7,8,4,75.007,3185,4,a614af1b
8,9,5,58.64165,4443,4,a614af1b
9,10,6,24.962025,4670,4,a614af1b
10,11,7,29.381472,3504,4,a614af1b
11,12,1,15.344462,3283,4,a614af1b
12,13,2,77.37401,2986,4,a614af1b
13,14,3,111.2632,3221,4,a614af1b
14,15,4,22.960262,3258,4,a614af1b
15,16,5,17.941536,3680,4,a614af1b
16,17,6,8.835072,98,4,a614af1b
17,18,7,73.9837,1139,4,a614af1b
18,19,1,156.58162,2,4,a614af1b
19,20,2,195.58435,321,4,a614af1b
20,21,3,50.350723,870,4,a614af1b
21,22,4,19.360401,52,4,a614af1b
22,23,5,19.402884,202,4,a614af1b
23,24,6,31.651855,22,4,a614af1b
24,25,7,45.0625,0,4,a614af1b
25,26,1,52.568237,0,4,a614af1b
26,27,2,45.20105,2,4,a614af1b
0,1,5,26.95507,2099,3,cd8f3c61
1,2,6,2.3919454,126,3,cd8f3c61
2,3,7,8.19394,936,3,cd8f3c61
3,4,1,227.60657,8094,3,cd8f3c61
4,5,2,498.92154,10045,3,cd8f3c61
5,6,3,164.51399,7948,3,cd8f3c61
6,7,4,20.864807,1503,3,cd8f3c61
7,8,5,27.007713,466,3,cd8f3c61
8,9,6,20.202679,1858,3,cd8f3c61
9,10,1,0.868042,0,3,cd8f3c61
10,11,2,0.90719366,1,3,cd8f3c61
11,12,3,0.9603332,0,3,cd8f3c61
12,13,4,0.9949317,1,3,cd8f3c61
13,14,5,0.9164812,1,3,cd8f3c61
14,15,6,0.8727967,0,3,cd8f3c61
15,16,7,0.7928479,1,3,cd8f3c61
16,17,1,0.75696075,3,3,cd8f3c61
17,18,3,0.57174104,0,3,cd8f3c61
18,19,4,0.53354555,2,3,cd8f3c61
19,20,5,165.06079,8354,3,cd8f3c61
20,21,6,127.27459,5027,3,cd8f3c61
21,22,7,69.31916,4653,3,cd8f3c61
22,23,1,24.608469,2721,3,cd8f3c61
23,24,2,9.809261,5113,3,cd8f3c61
24,25,3,11.043402,3240,3,cd8f3c61
25,26,4,1.3910198,166,3,cd8f3c61
26,27,5,3.024319,185,3,cd8f3c61
27,28,6,4.684727,192,3,cd8f3c61
28,29,7,5.8205853,194,3,cd8f3c61
29,30,1,7.627778,2,3,cd8f3c61
30,31,2,9.42859,11,3,cd8f3c61
31,32,3,11.210345,92,3,cd8f3c61
32,33,4,12.589053,9,3,cd8f3c61
33,34,5,14.27929,10,3,cd8f3c61
34,35,6,15.862369,30,3,cd8f3c61
35,36,7,17.524378,245,3,cd8f3c61
36,37,2,20.196735,132,3,cd8f3c61
37,38,3,22.735834,137,3,cd8f3c61
38,39,4,23.470863,0,3,cd8f3c61
39,40,5,22.618143,114,3,cd8f3c61
0,1,7,51.92971,59,2,cbcf8cf2
1,2,1,22.816246,1804,2,cbcf8cf2
2,3,2,19.172642,2469,2,cbcf8cf2
3,4,3,32.148483,2764,2,cbcf8cf2
4,5,4,43.182587,1672,2,cbcf8cf2
5,6,5,47.623837,2228,2,cbcf8cf2
6,7,6,21.044657,1861,2,cbcf8cf2
7,8,7,33.626373,2737,2,cbcf8cf2
8,9,1,23.980644,1631,2,cbcf8cf2
9,10,2,22.05706,2468,2,cbcf8cf2
10,11,3,46.61607,2448,2,cbcf8cf2
11,12,4,90.93707,2652,2,cbcf8cf2
12,13,5,12.295391,1160,2,cbcf8cf2
13,14,6,14.020698,1847,2,cbcf8cf2
14,15,7,19.250778,1786,2,cbcf8cf2
15,16,1,32.924843,1894,2,cbcf8cf2
16,17,2,11.075927,2029,2,cbcf8cf2
17,18,3,29.998985,1522,2,cbcf8cf2
18,19,4,23.06202,2086,2,cbcf8cf2
19,20,5,17.997961,1082,2,cbcf8cf2
20,21,6,15.5,0,2,cbcf8cf2
21,22,7,37.08992,952,2,cbcf8cf2
22,23,1,21.888294,1436,2,cbcf8cf2
23,24,2,68.86124,278,2,cbcf8cf2
0,1,1,18.406816,1103,1,a00c85e7
1,2,2,11.038942,2331,1,a00c85e7
2,3,3,18.547869,2183,1,a00c85e7
3,4,4,21.524927,2807,1,a00c85e7
4,5,5,12.559494,2220,1,a00c85e7
5,6,6,20.48109,2011,1,a00c85e7
6,7,7,9.983093,2233,1,a00c85e7
7,8,1,17.166063,2247,1,a00c85e7
8,9,2,12.141767,2438,1,a00c85e7
9,10,3,14.0659,2671,1,a00c85e7
10,11,4,11.722045,2296,1,a00c85e7
11,12,5,10.8685055,2594,1,a00c85e7
12,13,6,12.861726,2352,1,a00c85e7
13,14,7,8.169271,2004,1,a00c85e7
14,15,1,23.545341,2048,1,a00c85e7
15,16,2,23.6859,2840,1,a00c85e7
16,17,3,28.167137,2928,1,a00c85e7
17,18,4,14.21046,2646,1,a00c85e7
18,19,5,8.979752,1129,1,a00c85e7
19,20,6,12.095397,2410,1,a00c85e7
20,21,7,4.2065153,916,1,a00c85e7
21,22,1,9.8096485,2950,1,a00c85e7
22,23,2,10.773807,2332,1,a00c85e7
23,24,3,79.67006,1597,1,a00c85e7
24,25,4,0.5,0,1,a00c85e7
0,1,5,156.70633,441,2,0ec403df
1,2,6,55.204014,1396,2,0ec403df
2,3,7,10.381607,1637,2,0ec403df
3,4,1,13.253185,500,2,0ec403df
4,5,2,2.7105198,388,2,0ec403df
5,6,3,0.54593325,4,2,0ec403df
6,7,4,1.417947,329,2,0ec403df
7,8,5,1.9483783,8,2,0ec403df
8,9,6,3.2185745,0,2,0ec403df
9,10,7,3.3856564,0,2,0ec403df
10,11,1,3.9347298,2,2,0ec403df
11,12,2,4.839904,0,2,0ec403df
12,13,3,4.9161763,336,2,0ec403df
13,14,4,5.8320646,446,2,0ec403df
14,15,5,6.632708,2,2,0ec403df
15,16,6,7.0310287,114,2,0ec403df
16,17,7,7.6685314,15,2,0ec403df
17,18,1,8.706314,2,2,0ec403df
18,19,2,10.359629,0,2,0ec403df
19,20,3,11.697779,0,2,0ec403df
20,21,6,12.631351,4,2,0ec403df
21,22,7,12.909634,0,2,0ec403df
22,23,1,13.6834545,0,2,0ec403df
23,24,2,13.999453,0,2,0ec403df
24,25,3,5.503306,1008,2,0ec403df
25,26,4,8.448429,15,2,0ec403df
26,27,5,24.996332,12,2,0ec403df
27,28,6,34.826015,410,2,0ec403df
28,29,7,39.817482,21,2,0ec403df
29,30,1,72.39556,6,2,0ec403df
30,31,2,74.766945,0,2,0ec403df
31,32,3,78.6361,5,2,0ec403df
32,33,4,91.015396,12,2,0ec403df
33,34,5,36.430454,7,2,0ec403df
34,35,6,6.572363,152,2,0ec403df
35,36,1,2.8,0,2,0ec403df
36,37,2,2.8,1,2,0ec403df
0,1,7,33.113316,712,1,d05f5d71
1,2,1,30.601013,1468,1,d05f5d71
2,3,2,9.0367985,1289,1,d05f5d71
3,4,3,12.139435,1656,1,d05f5d71
4,5,4,15.916362,1783,2,d05f5d71
5,6,5,19.56488,1476,2,d05f5d71
6,7,6,38.945198,916,2,d05f5d71
7,8,7,20.930412,1455,2,d05f5d71
8,9,1,15.28947,1265,2,d05f5d71
9,10,2,10.641685,2214,2,d05f5d71
10,11,3,34.463223,1073,2,d05f5d71
11,12,4,4.9294066,1345,2,d05f5d71
12,13,5,4.594172,1174,2,d05f5d71
13,14,6,12.797663,1152,2,d05f5d71
14,15,7,15.923088,1365,2,d05f5d71
15,16,1,16.380089,1040,2,d05f5d71
16,17,2,7.826985,1612,2,d05f5d71
17,18,3,11.388946,2335,2,d05f5d71
18,19,4,13.024414,1005,2,d05f5d71
19,20,5,11.006361,1715,2,d05f5d71
20,21,6,12.33832,1969,2,d05f5d71
21,22,7,12.879673,1900,2,d05f5d71
